Gas Day,Measured Receipts Volume (103M3),Storage Receipts Volume (103M3),Gordondale Receipts Volume (103M3),Groundbirch East Receipts Volume (103M3),Intra Provincial Deliveries Volume (103M3),Border Deliveries Volume (103M3),Empress Deliveries Volume (103M3),ABC Deliveries Volume (103M3),McNeil Deliveries Volume (103M3),Gordondale Deliveries Volume (103M3),Storage Deliveries Volume (103M3)
4/17/2022 0:00,411739.6,11640.2,2431.8,7682,172384.8,223365.7,99743.4,75038.3,37402,0,7.8
4/18/2022 0:00,400812,4851.1,1026.2,7148.2,176962.8,215820.9,102994,66258.3,36033.6,0,10326.5
4/19/2022 0:00,402752.1,3150.8,1184.8,7117.4,173114.7,222137.2,107288.9,67216.9,37240.5,0,1863.6
4/20/2022 0:00,402888.7,3365,1555,4044.6,176111.3,221020,105228.3,66910.1,37870.5,865.8,4766.8
4/21/2022 0:00,403870.5,2227.8,1728.8,5721.4,180235,219026.7,104653,67657.8,36982.2,0,11062.6
4/22/2022 0:00,402175.7,3637,1285.1,5142,173285.5,226892.1,106004.6,75460.6,34287.9,0,6280.4
4/23/2022 0:00,402455.8,3713.9,1460.2,4573.9,163782,229173.2,105259.4,76759.2,34638.4,0,4829.5
4/24/2022 0:00,400733,4179.2,1489.9,4543.9,158531.2,230614.9,100887.8,75232.3,41444.2,0,2143.5
4/25/2022 0:00,405659.8,15506.9,1372.3,4202.7,157291.2,238819.8,102874.7,74972.5,48093.7,0,41.1
4/26/2022 0:00,395140.4,8892.7,1879.8,3693.4,155431.5,238685.9,102457.2,77442.4,48827.4,0,0
4/27/2022 0:00,392533,4636.4,395.4,3276.9,159663,227796.2,98523.5,73202.1,46114.4,0,37.5
4/28/2022 0:00,388779.5,1414.5,1011.5,3709.4,160253.5,222677,98710.7,72769.7,40588.3,0,19.1
4/29/2022 0:00,403575.5,5365.4,1468.5,9098.9,159454,227013.4,99671.2,74674.5,41071.1,0,4.5
4/30/2022 0:00,402222.1,3848.2,2075.7,9717.6,159650.3,231685.9,100528.3,75593.3,42371.6,0,5848
5/1/2022 0:00,392248.5,243,1703.9,3187.8,161260.6,227604.1,104255,71709.2,40195.7,0,10549.4
5/2/2022 0:00,388233.5,267.2,5797,0,158850.9,223332.5,99554.3,73747.6,39090.6,0,9197.3
5/3/2022 0:00,385561.1,443.1,7252,0,154383.6,219914.8,97925.2,74245.2,36863.7,0,7151.1
5/4/2022 0:00,388902.1,2885.3,7973.5,0,148857.5,221837.5,101046.9,73368.2,36710.9,0,1770.9
5/5/2022 0:00,382639.9,1848.8,6978.9,0,146388.1,221977.5,101646.9,76360.9,33544.1,0,2129.6
5/6/2022 0:00,386423.4,1898.1,4742.9,0,152419.2,225062.7,99605.3,78892.7,35485.3,0,8031.3
5/7/2022 0:00,384498.9,1110.3,363.1,3866.7,166066.6,207865.8,98252.2,64123.5,34323,0,18316.1
5/8/2022 0:00,391687.9,1192.8,344.4,3165.6,166150.4,210420.2,99688.2,64625.4,34891.8,0,12293.9
5/9/2022 0:00,386798.2,1523.2,392.8,3181.5,176920.3,204940.4,98600.6,61033.1,34045.2,0,18950.4
5/10/2022 0:00,393940.7,407.1,3223.2,5681.8,187477.6,199691.9,96849.5,62520.7,29842.4,0,28671.9
5/11/2022 0:00,394474.8,266.8,1674.4,6680.9,183057.8,198349.4,95063.9,62233.2,29679.4,0,27655.5
5/12/2022 0:00,384746.5,0,0,5961.3,179659.8,202314.3,93725.5,65427.4,31868.9,0,25345.2
5/13/2022 0:00,384979.2,1098.2,661.2,6521.7,175514.6,205273.9,93873.2,66045.7,32015.4,0,25304.6
5/14/2022 0:00,386952.9,1098.2,2215.5,8240.2,172814.4,207363.4,99501.2,64502.2,31080.6,0,24491.3
5/15/2022 0:00,389937.1,1084.9,2714.5,8478.8,167786.9,207592.3,101714.9,63479.2,30370.6,0,20961.5
5/16/2022 0:00,390622.7,651,3479.3,8968.7,167650.2,203305,96815.4,62686.8,32025.9,0,25014.9
5/17/2022 0:00,389083.7,204,2092.7,10999.5,185030.1,205753.2,102434.1,63710.9,28100.3,0,34146.8
5/18/2022 0:00,393632.2,1096.9,2602.9,11464.8,174345.8,207852.8,105877.1,63662.5,26477.7,0,28233.7
5/19/2022 0:00,402172.2,1004,4424.8,15440.8,189631,209727.1,104105.8,62821.9,30721.9,0,35959.1
5/20/2022 0:00,395150.4,19.6,2791.3,9121.4,185924.3,204141.5,97860,63703.8,31052.9,0,31029
5/21/2022 0:00,397371.2,10.3,3062.5,8075.5,186231.7,198006.1,96052.5,64543,26289.7,0,32750.2
5/22/2022 0:00,395664.6,7.1,2108.3,8127.3,186047.8,195733.3,94332.6,64852.2,25770.9,0,34529.4
5/23/2022 0:00,393312.3,1.5,2714.6,7674,187518.5,196122.9,94749.4,63894.6,26685.2,0,37394.6
5/24/2022 0:00,384726.8,0,2684.7,7402.1,187033.5,193571.1,96492.7,62117.2,23867.4,0,40055.3
5/25/2022 0:00,384391.9,2.7,2018.3,8214.5,179964.3,196487.3,101445.4,61661.9,21824.9,0,40893.2
5/26/2022 0:00,383897.5,0,1316.7,7301.9,176049.4,196353.4,97324.3,61657.6,25699.4,0,34674.6
5/27/2022 0:00,378740.9,0,620.6,8526.4,176744.5,198265.1,96208.2,61978,27274.3,0,36458
5/28/2022 0:00,382235.9,0,2674.7,7667.9,182019.3,195346.8,96179.5,62187.2,24909.5,0,36478.8
5/29/2022 0:00,384034.6,0,3077,7752.7,179647.6,192565.1,96142,62357.5,22215.2,0,35709.1
5/30/2022 0:00,379434.9,0.2,2520.1,7717.9,184679.4,191346.9,95394.1,62224,21790.3,0,39308.3
5/31/2022 0:00,381136.3,0.4,3317.4,7292.1,169991.6,194169.3,98500.4,62333.2,21686.7,0,28283.8
6/1/2022 0:00,381399.6,2.8,35.3,8909.3,181852.8,201330.9,102599,62931.6,23557.2,0,42292.2
6/2/2022 0:00,384736.2,992.5,0,10480.6,166602.5,199496.2,100657.3,58437.1,27080.5,0,31880.2
6/3/2022 0:00,381316.5,1412.2,0,7630.7,173116.9,203827.9,100811.5,61237.8,28764.4,0,39309.8
6/4/2022 0:00,384592.9,1417,0,8505.5,168564.3,213864.4,107248.6,63364.9,30470.3,0,36221.7
6/5/2022 0:00,384293.6,1402.7,0,8811.6,167922.4,218693.7,108755.6,67316.6,29682.6,0,33380.5
6/6/2022 0:00,384487.8,1391.4,0,11801.5,158827.6,219957.6,108684.2,66196,31623.4,0,15943.9
6/7/2022 0:00,379633.4,1300.1,0,10882.4,158049.2,221501.1,110804.1,68523.9,29715.3,0,14514.3
6/8/2022 0:00,384928.2,5156.3,0,10469.6,160112.6,215887.8,104302.4,69640,31235.1,0,19855.2
6/9/2022 0:00,387057.7,5839.6,0,11687,159692.7,218555.4,104833.2,69821.9,30557.6,0,18078.4
6/10/2022 0:00,386576.7,5861.4,0,11496.8,161598.2,219508,105692.1,70074.6,30846.1,0,21230.6
6/11/2022 0:00,383103.6,5790.6,0,13016.7,159605.1,221414.1,109906.8,67697.8,31722.7,0,20033.5
6/12/2022 0:00,384403.5,5705.4,0,12908.3,161045.5,218931.7,107589.2,68481.4,30779.5,0,18780.6
6/13/2022 0:00,382393.2,5742.2,0,13741.6,155712.6,215842.5,102766.1,70580.8,29922.4,0,12814.2
6/14/2022 0:00,376986.7,4926,0,11062.5,156054.4,218029.4,107267,70131.4,28275.5,0,12598.5
6/15/2022 0:00,379092.4,1511.6,0,14123.6,155163.8,209835.4,101118.9,67916.9,28477.3,0,10063.6
6/16/2022 0:00,377855.1,1247.5,0,17053.7,167346.8,207873.7,102860,67532.1,26859.4,0,21773.2
6/17/2022 0:00,388942,1320.9,0,19059.4,163199.6,214503.1,105104.3,70053.5,27980.6,0,18182.8
6/18/2022 0:00,389747.5,1396.5,0,13893.3,168834.3,210630.3,101796.1,69708.9,27844.5,0,25158.5
6/19/2022 0:00,390894.4,1497.9,0,15040,172035.1,208606,100247.6,69288.9,27763.4,0,27673.2
6/20/2022 0:00,380295,1456.6,0,14367.4,173837.1,205186.6,97034.2,67225.3,27205.1,0,28998
6/21/2022 0:00,382503.1,1385.8,0,10756,164693.2,202915.9,95320.5,67541.7,26685.9,0,22809.9
6/22/2022 0:00,381835.7,1407.3,0,10745,171498.1,200403,93530,66761.1,26492.1,0,28714.8
6/23/2022 0:00,389910.9,1370.2,0,12877.5,171118.3,205673.8,93706.4,68842.2,29214.6,0,31621.2
6/24/2022 0:00,391703.1,1397,0,10869.5,187023.3,206305.9,95694.9,70257.3,26818.9,0,44124.6
6/25/2022 0:00,401058.4,0,0,15637.3,198832.1,194494.5,90622.8,64567.1,25870.3,0,58255
6/26/2022 0:00,396979.1,0,0,12262.2,199684.9,192549.9,89467.2,63831.2,25778.2,0,57173
6/27/2022 0:00,395875.7,12.5,0,13759.7,191488.8,197953.7,91544.9,66791.2,26530.3,0,47405.2
6/28/2022 0:00,394351.8,1549.1,0,6779.1,179058.2,200004.7,90760.3,69607,26951.8,0,37757.9
6/29/2022 0:00,397414.6,378.8,0,7995.9,190765,204411.5,98335,66586.1,26006.2,0,48509.2
6/30/2022 0:00,388474.1,259.8,0,6826.8,184107,199372.9,92318.3,66209.4,26955.2,0,37747.3
7/1/2022 0:00,401555.2,7.9,1351.2,8590,186177.6,203638.5,98035.9,65913.5,26588.8,0,43964.3
7/2/2022 0:00,405444.9,14.5,181.2,8870,194162.3,205253.3,102528.5,66370.3,24925.6,0,52529.6
7/3/2022 0:00,404148.9,1.8,38.6,8871.6,193074.9,203204,102237.9,65246.3,24556,0,48892.7
7/4/2022 0:00,398957.5,1.4,0,9328.3,192728.7,202932.9,102297.3,65719.7,24079.5,0,46842.4
7/5/2022 0:00,397881.5,989.5,743,5639.2,187216.5,205553.5,103604.9,66968.5,24187.6,0,41959.7
7/6/2022 0:00,401766.3,1059.6,1691.9,7304,184652,206833.1,103113.8,68133.4,24815.9,0,39507.1
7/7/2022 0:00,397691.1,1023.7,565.2,5445.6,177636.5,206018.6,102935.1,66558,25662.3,0,34037.9
7/8/2022 0:00,399268.4,9.6,418.2,6177.5,192764.5,201815,100939.1,66254.6,24118.6,0,49466.8
7/9/2022 0:00,401467.1,0,268.7,4419.8,184258.8,205056.7,104209.2,66634.2,23932.6,0,43014.1
7/10/2022 0:00,401485,0.1,1028.4,5128.9,183502.6,208803.5,108912.2,65302.6,24309,0,41728.5
7/11/2022 0:00,396011.9,0.3,1360.9,5818.8,194364.2,201583.3,99528.6,66046.6,25349.6,0,44906.8
7/12/2022 0:00,392590.1,271,1728.6,5681,183152,200624,100895.4,65394.5,23999.4,0,36320.9
7/13/2022 0:00,390635.5,5.9,881.1,6298.3,177131.6,198012.7,99687.4,64601.6,23221.1,0,30385.2
7/14/2022 0:00,388255.1,217.2,317.4,2845,168256.2,200013.1,101972.3,62072.8,25657.6,0,21976.6
7/15/2022 0:00,388299.4,223.2,413.3,2037.3,184357.1,200067.2,97309.2,66092.7,26033.9,0,40745.3
7/16/2022 0:00,388935,0,848.8,1618.7,188226,199757.5,100155.6,64979.3,23993.7,0,46742.1
7/17/2022 0:00,388556.8,0,384.2,2650.5,182794.3,194469.3,100626.5,58513.9,24497.2,0,40635.9
7/18/2022 0:00,385012.5,0.8,251.3,3001.9,179582.9,196956,101880.2,59282.3,26498.8,0,40252.8
7/19/2022 0:00,382859.6,4.4,592,2897.6,186118.2,192232.3,100112,58228.6,25436.4,0,42732.2
7/20/2022 0:00,381330.1,3.1,164.1,2850.4,181135.4,192028.5,97050.2,58250.5,26639.2,0,37688.7
7/21/2022 0:00,387064.8,0,191.8,3258.6,185309.4,188125.6,95697.6,57624.6,25020.8,0,41513.8
7/22/2022 0:00,388710.3,6.5,0,2304.9,197639.7,190534.9,99114.7,55511.3,25696.5,0,47692.7
7/23/2022 0:00,389928.5,0,0.1,424.5,195535.9,188958.9,99050,55569.5,23045.8,0,48786.9
7/24/2022 0:00,394466.6,0.4,0,0,194784.1,198462.7,98331.7,65296.7,23631.1,0,46922.4
7/25/2022 0:00,390259.5,0,0.2,1182.6,185907.5,200822.3,98215.7,66882.9,24337.8,0,37187.6
7/26/2022 0:00,391345.2,0,585.1,5657.9,180494,202519,98149.5,69397.2,23488.2,0,32692.7
7/27/2022 0:00,382326.3,184.4,0,6169.8,174782.7,203342.5,97628.3,68809.7,25469,0,28837.7
7/28/2022 0:00,370986.4,391.5,315.7,3027.5,162795.7,205211.5,97717.9,68830.9,27082.5,0,17277.7
7/29/2022 0:00,385055.6,217.4,22.2,5441.5,165821.4,202901.7,98954.2,66410.7,26326.1,0,18940.7
7/30/2022 0:00,395353.8,0.5,0,5158.5,172151.6,201839.8,99532.9,67901.9,22828.4,0,25764.6
7/31/2022 0:00,391463,26.8,0,4892.9,187318.2,207515.3,101514.5,69232.2,25465.8,0,40808.3
8/1/2022 0:00,390213.3,1270.2,0,7926,184992.8,200742.3,101295.9,66382.5,22101.9,0,38124.2
8/2/2022 0:00,395153.9,1373.8,0,9273.1,188786.8,201557.5,99110.9,66872.9,22944,0,39358
8/3/2022 0:00,401099.9,1372.7,1546.2,14910.5,199683,202751.4,100243.4,66578.6,24518.9,0,49782.9
8/4/2022 0:00,403152,1378.1,1777.1,17378.7,201942.3,203906.7,101450.5,66408.9,23948.3,0,50954.3
8/5/2022 0:00,402727.6,9,1930.9,13726,206938.8,204581.6,103683.7,66118.8,23372,0,53871.9
8/6/2022 0:00,398434,0,394.2,10129.9,200982.6,203394.6,104775.8,65246.1,21989.3,0,48989.9
8/7/2022 0:00,392867.9,0,0,8867.6,191981.5,200496.5,102133.3,65341,21779.3,0,41152.2
8/8/2022 0:00,390348.8,270.6,0,6992.6,187517.3,195049.2,102747.8,57014.5,23111.5,0,32195.6
8/9/2022 0:00,382659,162,0,3280.4,187835.7,192736.4,101279,57140.6,22404.2,0,35958
8/10/2022 0:00,381240.1,1.1,0,3346.2,187524,196235.6,104768.5,57572.5,20469.5,159.8,36401.6
8/11/2022 0:00,389057.2,209.3,0,5809,189308.6,196128.7,105965.5,57787.3,19551.2,35.2,38309.8
8/12/2022 0:00,387818.7,226.4,0,4859.6,191801.9,195439.4,105261,57732,19939.1,307.5,39843.3
8/13/2022 0:00,385408.7,0,630.4,6876.1,184178.4,192994.4,103350.5,58119.8,19391.9,0,36184
8/14/2022 0:00,383749.6,96.5,3407.9,5592.2,187768,187975.9,97240.9,57732.2,21079.2,0,37713.8
8/15/2022 0:00,380370.2,3536.6,3544.1,3670.1,192375.5,192627.8,99662.1,59020.9,21733.3,0,39316.3
8/16/2022 0:00,380837.6,4283.3,3114.8,3836.6,186516.7,190592.2,98511.6,58279.7,20894.4,0,35880
8/17/2022 0:00,379202,3758.8,3666.5,3867.7,189164.2,191474.1,100275.2,57467.8,21116.2,0,38087.6
8/18/2022 0:00,364906,1913.1,3759.6,4176.4,180320.6,198748.4,99401.4,65092.5,20958.2,0,31199.3
8/19/2022 0:00,372263.8,2763.2,3889.7,4348.7,172384.8,198107.6,97752.9,65546.2,22293.9,0,26200.5
8/20/2022 0:00,372115.7,104.9,3699,3913.7,174039.2,201143.7,97399.1,67470.8,23457.1,0,28962
8/21/2022 0:00,372153.5,1695.9,3788.5,3858.2,166137.5,201206.8,98388.5,67181.1,23529.6,0,18486.9
8/22/2022 0:00,358644.8,2.6,3553.7,3873.1,171018.3,196652.3,95775.5,66962.7,21838.8,0,21260.3
8/23/2022 0:00,375181.7,2.9,3835.2,3381.2,174912.6,201672.5,96193.3,66652.5,25632.6,0,22593.7
8/24/2022 0:00,377621.6,1.3,3678.3,3670.4,176482.6,201998.9,96459.9,65858.3,27294.3,0,24985.9
8/25/2022 0:00,378287.6,2,3941.2,3174.9,175877.3,199882.6,96667.9,66204.4,24826.1,0,24888.2
8/26/2022 0:00,381505.7,0.9,4202.2,3246.9,171254.6,202223.6,97826.1,67893.4,22511.3,0,23632.6
8/27/2022 0:00,380491.4,0.9,4089.4,4062.2,176818.3,201658.7,96640.3,68006,22976.4,0,32438.1
8/28/2022 0:00,386903.7,6.4,4336.2,4733,184318.3,203007.6,101184.9,67115.2,20176.4,0,34004.3
8/29/2022 0:00,379331.4,0.9,3658.3,3641.8,183346,205021.6,101851.3,67614.5,21676.3,0,31628
8/30/2022 0:00,380664.1,64.3,3806.9,3784.5,184438.8,200156.9,99006.4,66189.8,21875.4,0,31744.6
8/31/2022 0:00,382358.8,241.9,4190.6,3205.2,181844,200917.6,98194,68361.5,21801.3,0,30074.7
9/1/2022 0:00,397241.8,317.3,4160.6,4369,178428.8,205217.6,100129.9,68663.5,23297.8,0,29692.8
9/2/2022 0:00,401233.3,47.3,3936.1,4980.8,176719.5,204777.7,100825.7,66647.2,23538.2,0,29226.9
9/3/2022 0:00,396162.5,124,4135.9,4448,172672.4,210718,102323.6,71309.6,23452.2,0,27232.5
9/4/2022 0:00,399127.6,1.2,4006.9,4403.8,176349,210166.7,102556.2,70422.6,22917.8,0,31222.4
9/5/2022 0:00,399381.4,1.3,3881.5,4384.9,174585.2,206753.1,104016,66729.3,23129,0,25760.3
9/6/2022 0:00,401417.6,3.3,3710,4478,176231.7,209590.3,103226.8,70901.3,22472.1,0,25602.8
9/7/2022 0:00,400995.6,39.3,4070.4,3761.4,175437.7,207618.4,103524.8,69356.1,22513.5,0,24926
9/8/2022 0:00,409122.7,43.6,4324.4,4793.6,176777.9,213514.8,104076,73073.6,25121.9,0,26373.6
9/9/2022 0:00,407369.2,0.4,3898.8,4758.1,180241.4,212894.9,104753.3,72845.7,23573.8,0,30474
9/10/2022 0:00,403898,1783.1,3799,1833.5,175510.5,213061.9,105319,72816,23170.2,0,30249.9
9/11/2022 0:00,398361.6,1781.3,3406.8,1375.9,174342.8,210129.9,103596.2,72051.5,22748.8,0,29773.6
9/12/2022 0:00,388851.1,3089.1,3724.6,1609.3,163370.6,208253.9,103806.3,69661.6,23143.9,0,18089
9/13/2022 0:00,382109.4,4165.6,3784.4,3373,155786,204144,106614.3,68362.2,17914.2,0,9568.8
9/14/2022 0:00,385465.3,1903.2,3848.7,3552.4,162926.3,200298.8,105115.1,67660.1,17388.4,0,15422
9/15/2022 0:00,389637.5,246.1,3801.3,3638.1,169142.7,205458.3,103490.1,71226.5,20068.2,0,25697.7
9/16/2022 0:00,390840,0,3782.2,1979.7,170209.6,204430.9,103905.6,66674.6,22108.6,0,27932.2
9/17/2022 0:00,391019.2,0.4,3488.7,2814.5,166183.7,215010.6,106676.9,72696.3,24336.9,0,21064.9
9/18/2022 0:00,396483.3,0.1,3594.2,3296.2,165282.8,210556.3,104799.8,69908.9,24569,0,18672.6
9/19/2022 0:00,395428.6,1154.8,4117.7,3602.2,174722.2,207732.6,104300.9,67667.4,24174.7,0,22594.8
9/20/2022 0:00,394051.1,50,2895,4473.3,166897.2,207207.3,106359.7,68528.9,21351.2,0,10507
9/21/2022 0:00,391915.1,13.3,3638.8,4035,165441.3,209088.7,103580.1,72858.2,21756.3,0,12872.9
9/22/2022 0:00,398640.7,1146.8,3084,3462.7,163398.9,206366,103725.8,70109,21775.9,0,14772.3
9/23/2022 0:00,401259.3,118.2,3632.5,3737.5,173936.2,207580.8,105869.6,68666.1,22220.4,0,27084.9
9/24/2022 0:00,400118.7,0,3900,4121.8,181831.3,206504,103374.6,69324.8,22656.1,0,28370
9/25/2022 0:00,403903.7,2.7,3905.5,4195,179436.5,205152.7,100696.6,70483.9,23072.3,0,23840.1
9/26/2022 0:00,402432.5,0.9,4207.5,3880.7,172457.1,204528.3,103115.1,68467.1,22660.6,0,14996.1
9/27/2022 0:00,400985.9,7,4557.2,3386.3,172561.6,207660.6,101479.3,71622,24748.5,0,15286.5
9/28/2022 0:00,402553.2,5.1,4465.3,4843.2,162488.3,209091.7,103160.9,73770.5,21996.9,0,7467.1
9/29/2022 0:00,404152.6,0,4472.4,4833.5,182284.5,209452.3,102887.7,74896,21915.3,0,23222.3
9/30/2022 0:00,408430.8,9.2,4437,5215.4,186683,210095.8,104067.3,72404.5,22763.6,0,21585.7
10/1/2022 0:00,409159.1,0.5,4085,4936.6,174857.3,211227,99895.5,75888.7,23561.3,0,14147.3
10/2/2022 0:00,408094.9,843.3,133.6,6348.7,184726.9,213450.9,102998.3,74982.3,23373.6,0,22522.4
10/3/2022 0:00,399562.8,1129.5,0,8119.9,182051.2,211651.7,100836.9,74628.3,24258.9,0,22361.4
10/4/2022 0:00,405169.4,885.1,0,8123.3,171529.9,208910.5,98271,74840.8,24263.9,0,11851.9
10/5/2022 0:00,406147.7,1057.8,0,8291.7,173678.3,214851.5,101408.9,74856.2,26363.7,0,9731.8
10/6/2022 0:00,408383.7,1388.8,0,7752.9,176954.9,215963.8,104359.1,75190.5,23969.6,427.9,9659.8
10/7/2022 0:00,409540,1368.2,0,8238.2,184099.1,212456.6,105625.8,70513,24188.6,0,19907.7
10/8/2022 0:00,412114.3,1267.5,603.6,6719.2,186027.2,210276,104440.9,70968.1,22698.2,0,24623.6
10/9/2022 0:00,414856.8,1086.9,1535.9,7451.6,178982.2,211076.3,105568.3,69815.6,22766.1,0,23850.3
10/10/2022 0:00,407582.6,24.1,2246.5,6579,184323.5,191443.2,104092.3,51131.1,23547.8,0,28353.8
10/11/2022 0:00,403466.9,242.1,3223.3,7052.9,185445.3,208059.8,103487.8,71865.6,21843.2,0,19769.5
10/12/2022 0:00,397904.5,23.8,2745.7,7682.8,188516.5,200793.1,106168,64058.1,19939.4,0,18647.7
10/13/2022 0:00,400191.2,199.8,3861,8359.8,176249.8,209263.6,106781.7,71894.5,20600.5,0,14567.2
10/14/2022 0:00,406220.4,289.3,3620.6,7733.5,179636.4,215856,106641.7,76073,21835.2,0,13040.7
10/15/2022 0:00,413391.7,25,3586.1,7313.8,186585.7,215823.2,106340.4,76151.2,21737.6,0,16986.1
10/16/2022 0:00,412834.1,15.1,4134.1,7373.7,181198.4,215971.8,106305.3,76129.4,22082.1,0,15870.4
10/17/2022 0:00,405973.8,508.2,3494,5813.6,177965.5,216835.7,107259.3,76281.4,21041.7,0,14344.5
10/18/2022 0:00,407761.2,201.1,2668.5,6762.8,179421.7,212553.9,107701.8,73376.9,21182.2,0,14511.3
10/19/2022 0:00,407343.9,267.4,2133.2,7398.9,182237.7,213749.5,109010.6,73962.4,21402.5,0,22890.7
10/20/2022 0:00,408665.3,546.8,2502.4,10453.3,186790.3,214524.2,107986,74696.4,21902,0,18684.8
10/21/2022 0:00,416221,322.2,1733,10470.3,193203.8,212364.4,106582.4,74797.9,20927.7,0,19937.4
10/22/2022 0:00,414722.3,0.5,2167.8,8487.4,194346.6,207071,103622.2,72525.7,20911.9,0,22245.9
10/23/2022 0:00,412988.7,25.4,2096.3,7628.6,201721.6,194050,104227.5,60605.4,19246.5,0,27309
10/24/2022 0:00,409068,382.7,2918.4,5734.6,203033.3,200671.9,101524.7,62745.4,25997,0,25597.9
10/25/2022 0:00,407050.1,33.7,2945.9,5074.9,198497.3,191697.8,105262.4,54439,21542.9,0,19143.7
10/26/2022 0:00,400866.3,146.9,1601.2,4039.9,185516.5,188060.3,102486.5,52391.6,22931.6,0,17118.1
10/27/2022 0:00,397140.6,27.9,1533.8,7090.4,189795,190725.5,104691.5,51708.3,23729,0,21368.3
10/28/2022 0:00,403721.1,317.7,2010.6,5754.8,186562.5,200803.9,105923.9,61015.9,23461.4,0,14359.8
10/29/2022 0:00,376186.7,5297.9,4740.6,6176.7,171310.8,211176.6,104732.5,70710.2,25461.8,0,3056
10/30/2022 0:00,363859.5,8047,4914.3,2232.4,168501.8,212391.3,102932.2,74253.8,24943.5,0,6.1
10/31/2022 0:00,397833.8,28024.6,4961.6,2155,176613.9,190136,86920.1,70134.2,24067.4,0,7.3
11/1/2022 0:00,414518.3,7216.3,5478.7,4319.2,199274.3,192412.8,91684.9,73761.3,17790.1,0,18369.3
11/2/2022 0:00,408042.5,7868,5382.8,4552.1,217531.5,185249.1,90678.3,71507.9,13851.3,0,25175
11/3/2022 0:00,407871.2,6505.4,5532.5,3697.8,206009.1,180003.4,83675.9,75176.4,11623.4,0,21237.1
11/4/2022 0:00,411933.8,2032.7,5564.1,2717.2,227178.9,171416.8,71862.9,79760.1,10663.3,0,45183.1
11/5/2022 0:00,407711.7,1905.7,5387.2,5074.9,234617.8,164648.6,66140.9,76142.4,13229.2,0,41182.6
11/6/2022 0:00,404781.1,1996.5,5467.2,4996,232174.7,165255.5,66551.4,77294.4,12374.7,0,29758
11/7/2022 0:00,405598.2,8924.7,5363.8,4134.6,225029.7,165128.4,64715.4,77917.3,13792.4,0,19387.7
11/8/2022 0:00,405226.3,9786.5,5431.1,4154,225331.6,164174.5,63912.3,77624.7,13404.5,0,16710.2
11/9/2022 0:00,410796,8486.8,5407.2,8583.5,226623,164997,64643.3,78761.1,11975.4,0,17513.4
11/10/2022 0:00,417914.7,16287.9,5249.1,2657.3,224566.1,172077.3,69493.6,81328.6,11292.7,0,26651.9
11/11/2022 0:00,427263.7,22620.3,5475.4,3599.7,200712.2,214453.5,95900,81899.3,26431.3,0,6821.4
11/12/2022 0:00,427807.9,19383.4,5434.2,3564.8,197804.4,216084.5,96119.2,81715.1,27858,0,5661.8
11/13/2022 0:00,432201.4,22631,5489.7,4476.4,193579.9,222422.7,104595.4,80984.2,26421.5,0,6348.2
11/14/2022 0:00,421905.9,14598.8,5398.1,3904.8,188216.3,223715.5,105488.8,80348,27248.3,0,1073.5
11/15/2022 0:00,430096,27341.2,5453.3,2543.1,182188.4,229339.3,109328.7,81127.7,27856.2,0,6.5
11/16/2022 0:00,430457,26185.7,5482,2431.3,195501,229622.9,112007,80326.4,26362.6,0,13.8
11/17/2022 0:00,442321.3,40136.4,5532.3,1038.5,198090.8,232929.7,112301,81135.7,28405.4,0,11.3
11/18/2022 0:00,444638.9,37629.4,5492.8,3654.2,191668.2,239826.4,119046,80283.4,29683.3,0,2.9
11/19/2022 0:00,442612.1,33828,5556.5,793.1,183601.2,240543.1,118686.1,80763.1,30752.8,0,0
11/20/2022 0:00,428419.3,20261.2,5524.2,832.6,179985.3,238840.9,117855.9,80851.4,29873.5,0,0
11/21/2022 0:00,421481.8,38901.8,4775.5,2477.9,177665.1,226825.1,111765,80032.1,24531.5,0,14.2
11/22/2022 0:00,411264.1,23637.7,4858.6,1853.5,178932.7,228302.9,110980.7,80430.8,26498,0,749.1
11/23/2022 0:00,414819.9,26044.4,4740.6,1243.9,178705.7,226958.7,112324.5,80160.4,24363.2,0,830.6
11/24/2022 0:00,416230.2,22927.3,4692,1254.9,175596.8,226826.4,113424.8,79881,23300.2,0,814.1
11/25/2022 0:00,415522.5,21034.2,4838.7,1168.4,179647.3,228125.7,113537.8,80602.7,23656.5,0,826.8
11/26/2022 0:00,417671.7,23075.7,4731,1166.1,176579.6,224518.6,110549.3,80640,22866,0,815.3
11/27/2022 0:00,424156,27594.5,4752.4,1390.5,190631.5,224406.9,112264.8,79924.3,21793.2,0,554.5
11/28/2022 0:00,432385.7,40100.9,4738.9,1286.1,206255.5,221436.8,104368.6,79791.6,27165,0,1.8
11/29/2022 0:00,448984.9,46247.7,5337.3,2261.1,212057.3,216336.5,107323.6,77477.8,21443.5,0,0.1
11/30/2022 0:00,469562.2,72224.2,5348.7,1631.7,215851.9,225416.7,113129.1,79811.2,22894.7,0,0.3
12/1/2022 0:00,458318.7,67739.2,4400.4,1406.7,220973.7,217481,110891.1,75252.9,21968.8,0,0
12/2/2022 0:00,459464.1,70220.3,4898.5,186.2,213543.2,221818.4,108492.2,80540.4,23040.9,0,0
12/3/2022 0:00,448135,47114.4,4800.1,4428.1,196762.3,228410.6,109533.2,82987.7,25541.4,0,142
12/4/2022 0:00,441358.5,34383.7,4806.6,4347.2,195874.5,235701.9,115146.3,83491.6,26453.4,0,4.1
